date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2007-08-17,592,32cd4fdc8d2c07cd6b9b61222d8c5c676c4e9ed3,4255c6f678b6a4d584bf70a2677cedddc78883c3,"[]","[]","[]","[]","[]",0,0,0,0,0,28,36,=J593+K593+L593+M593+N593,=O593+P593,=((Q593/(R593+R592)))*100,,0,,"[]"
2007-08-18,593,f43f0246680f560c55fbab77a01911d213f9d849,32cd4fdc8d2c07cd6b9b61222d8c5c676c4e9ed3,"[]","[]","[]","[]","[]",0,0,0,0,0,28,36,=J594+K594+L594+M594+N594,=O594+P594,=((Q594/(R594+R593)))*100,,0,,"[]"
2007-08-18,594,b3e83f9dfadadc0b8b2795bae96c164b19663710,f43f0246680f560c55fbab77a01911d213f9d849,"[]","[]","[]","[]","[]",0,0,0,0,0,28,36,=J595+K595+L595+M595+N595,=O595+P595,=((Q595/(R595+R594)))*100,,0,,"[]"
2007-08-18,595,654f07f7fe3120dc99b1a240a9f5cf00ba13a076,b3e83f9dfadadc0b8b2795bae96c164b19663710,"[]","[]","[]","[]","[]",0,0,0,0,0,28,36,=J596+K596+L596+M596+N596,=O596+P596,=((Q596/(R596+R595)))*100,,0,MINA-417,"[]"
2007-08-18,596,43803f473373bca8273f0a3bf5952367807ba467,654f07f7fe3120dc99b1a240a9f5cf00ba13a076,"[]","[]","[]","[]","[]",0,0,0,0,0,28,36,=J597+K597+L597+M597+N597,=O597+P597,=((Q597/(R597+R596)))*100,,0,MINA-305,"[]"
2007-08-19,597,fed69f5f9ebc8c76f39971280db2de05d5201395,43803f473373bca8273f0a3bf5952367807ba467,"[]","[]","[]","[]","[]",0,0,0,0,0,28,36,=J598+K598+L598+M598+N598,=O598+P598,=((Q598/(R598+R597)))*100,,1,,"[]"
2007-08-19,598,369e64662912214fc84b59479de015cc1685aa6f,fed69f5f9ebc8c76f39971280db2de05d5201395,"[]","[]","[]","[]","[]",0,0,0,0,0,28,36,=J599+K599+L599+M599+N599,=O599+P599,=((Q599/(R599+R598)))*100,,0,,"[]"
2007-08-19,599,b75994e26a44f34784a03373b2004e8cabd6be77,369e64662912214fc84b59479de015cc1685aa6f,"[]","[]","[{name:org.apache.mina.filter.logging,added:[org.apache.mina.filter.util]}]","[]","[]",0,0,1,0,0,28,37,=J600+K600+L600+M600+N600,=O600+P600,=((Q600/(R600+R599)))*100,,0,MINA-422,"[]"
2007-08-19,600,ec36c34649535f99079a8646f73ae0d82c924318,b75994e26a44f34784a03373b2004e8cabd6be77,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J601+K601+L601+M601+N601,=O601+P601,=((Q601/(R601+R600)))*100,,0,,"[]"
2007-08-19,601,215194867d970f519b0327ddc6bde1456cb9b7f8,ec36c34649535f99079a8646f73ae0d82c924318,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J602+K602+L602+M602+N602,=O602+P602,=((Q602/(R602+R601)))*100,,0,,"[]"
