date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2011-07-22,38,34b1321768362c611b1db8b75df452f382a19fc7,359d4244753f8c1d6c6907224875280cd670f9d6,"[]","[]","[]","[]","[]",0,0,0,0,0,11,27,=J39+K39+L39+M39+N39,=O39+P39,=((Q39/(R39+R38)))*100,,2,,"[]"
2011-07-22,39,c838d29b79afcf79612a1bda79d5121e3bf61d6a,34b1321768362c611b1db8b75df452f382a19fc7,"[]","[]","[]","[]","[]",0,0,0,0,0,11,27,=J40+K40+L40+M40+N40,=O40+P40,=((Q40/(R40+R39)))*100,,3,,"[]"
2011-07-22,40,84b613e92d18fb8174c9322ac6d4e71424fd0899,c838d29b79afcf79612a1bda79d5121e3bf61d6a,"[]","[]","[]","[]","[]",0,0,0,0,0,11,27,=J41+K41+L41+M41+N41,=O41+P41,=((Q41/(R41+R40)))*100,,2,SQOOP-16,"[]"
2011-07-22,41,6ea16657165161100e07aa58550e500a2ae7f828,84b613e92d18fb8174c9322ac6d4e71424fd0899,"[]","[]","[]","[]","[]",0,0,0,0,0,11,27,=J42+K42+L42+M42+N42,=O42+P42,=((Q42/(R42+R41)))*100,,1,SQOOP-4,"[]"
2011-07-22,42,7e0ccb40083499c1203d7b9d655b10d2a0f4f8a3,6ea16657165161100e07aa58550e500a2ae7f828,"[com.cloudera.sqoop.hbase]","[]","[]","[]","[]",1,0,0,0,0,12,28,=J43+K43+L43+M43+N43,=O43+P43,=((Q43/(R43+R42)))*100,,1,SQOOP-14,"[]"
2011-07-22,43,0fcbcd759a8001ec7b592ea4e8114b19c89df053,7e0ccb40083499c1203d7b9d655b10d2a0f4f8a3,"[]","[]","[]","[]","[]",0,0,0,0,0,12,28,=J44+K44+L44+M44+N44,=O44+P44,=((Q44/(R44+R43)))*100,,2,SQOOP-10,"[]"
2011-07-22,44,1a5f52f063034febce68aad6d4c6ce4f8d713f84,0fcbcd759a8001ec7b592ea4e8114b19c89df053,"[com.cloudera.sqoop.metastore.hsqldb,com.cloudera.sqoop.metastore,com.cloudera.sqoop.mapreduce.db]","[]","[{name:com.cloudera.sqoop.tool,added:[com.cloudera.sqoop.metastore,com.cloudera.sqoop.metastore.hsqldb]},{name:com.cloudera.sqoop.mapreduce,added:[com.cloudera.sqoop.mapreduce.db]}]","[]","[]",3,0,3,0,0,15,36,=J45+K45+L45+M45+N45,=O45+P45,=((Q45/(R45+R44)))*100,,2,SQOOP-24,"[]"
2011-07-22,45,41cee93c4099ac2237e5e73e69d2b1b7abe6c9e8,1a5f52f063034febce68aad6d4c6ce4f8d713f84,"[]","[]","[{name:com.cloudera.sqoop.util,added:[com.cloudera.sqoop.shims]}]","[{name:com.cloudera.sqoop.orm,removed:[com.cloudera.sqoop.shims]}]","[]",0,0,1,1,0,15,36,=J46+K46+L46+M46+N46,=O46+P46,=((Q46/(R46+R45)))*100,,1,SQOOP-35,"[]"
2011-07-22,46,15c1ba7241df967c45d68b5008915ea563fa13d5,41cee93c4099ac2237e5e73e69d2b1b7abe6c9e8,"[]","[]","[]","[]","[]",0,0,0,0,0,15,36,=J47+K47+L47+M47+N47,=O47+P47,=((Q47/(R47+R46)))*100,,2,SQOOP-53,"[]"
2011-07-22,47,87d0dab0034d9f4f91c8ad4bec8d0787054fafb2,15c1ba7241df967c45d68b5008915ea563fa13d5,"[]","[]","[]","[]","[]",0,0,0,0,0,15,36,=J48+K48+L48+M48+N48,=O48+P48,=((Q48/(R48+R47)))*100,,3,SQOOP-52,"[]"
2011-07-22,48,6a9eef446bf39eb486d3241fbf169f36112116e7,87d0dab0034d9f4f91c8ad4bec8d0787054fafb2,"[]","[]","[]","[]","[]",0,0,0,0,0,15,36,=J49+K49+L49+M49+N49,=O49+P49,=((Q49/(R49+R48)))*100,,2,SQOOP-63,"[]"
2011-07-22,49,402a2cd61ac935f9cf7a8a68fd169fbd3932725f,6a9eef446bf39eb486d3241fbf169f36112116e7,"[]","[]","[{name:com.cloudera.sqoop.mapreduce,added:[com.cloudera.sqoop.io]}]","[]","[]",0,0,1,0,0,15,37,=J50+K50+L50+M50+N50,=O50+P50,=((Q50/(R50+R49)))*100,,3,SQOOP-68,"[]"
2011-07-22,50,5c088f32ec09cb42dd5bcfc261c3eb14d35b06ba,402a2cd61ac935f9cf7a8a68fd169fbd3932725f,"[]","[]","[{name:com.cloudera.sqoop,added:[com.cloudera.sqoop.util]}]","[]","[]",0,0,1,0,0,15,38,=J51+K51+L51+M51+N51,=O51+P51,=((Q51/(R51+R50)))*100,,2,SQOOP-73,"[]"
2011-07-22,51,66c753c2e7bcbbdbce5df4329953bfb0ad17cb68,5c088f32ec09cb42dd5bcfc261c3eb14d35b06ba,"[]","[]","[]","[]","[]",0,0,0,0,0,15,38,=J52+K52+L52+M52+N52,=O52+P52,=((Q52/(R52+R51)))*100,,2,SQOOP-72,"[]"
2011-07-22,52,36f93eac1d6f28fc2c7c8cbeef42843ad3b3e280,66c753c2e7bcbbdbce5df4329953bfb0ad17cb68,"[]","[]","[]","[]","[]",0,0,0,0,0,15,38,=J53+K53+L53+M53+N53,=O53+P53,=((Q53/(R53+R52)))*100,,3,SQOOP-77,"[]"
2011-07-22,53,5cc48f3051add1f1a62c260feaa3bf2504a37232,36f93eac1d6f28fc2c7c8cbeef42843ad3b3e280,"[]","[]","[]","[]","[]",0,0,0,0,0,15,38,=J54+K54+L54+M54+N54,=O54+P54,=((Q54/(R54+R53)))*100,,1,SQOOP-51,"[]"
2011-07-22,54,2ba041796ec2a09913ae756a543a293a76f55d77,5cc48f3051add1f1a62c260feaa3bf2504a37232,"[]","[]","[]","[]","[]",0,0,0,0,0,15,38,=J55+K55+L55+M55+N55,=O55+P55,=((Q55/(R55+R54)))*100,,3,SQOOP-80,"[]"
2011-07-22,55,1a63734c0dfe8daae7969e707e278865299989da,2ba041796ec2a09913ae756a543a293a76f55d77,"[]","[]","[]","[]","[]",0,0,0,0,0,15,38,=J56+K56+L56+M56+N56,=O56+P56,=((Q56/(R56+R55)))*100,,3,SQOOP-86,"[]"
2011-07-22,56,d1206e123825e2db145843e20cfe25e17db277e4,1a63734c0dfe8daae7969e707e278865299989da,"[]","[]","[{name:com.cloudera.sqoop.tool,added:[com.cloudera.sqoop.mapreduce]}]","[]","[]",0,0,1,0,0,15,39,=J57+K57+L57+M57+N57,=O57+P57,=((Q57/(R57+R56)))*100,,3,SQOOP-94,"[]"
2011-07-22,57,6da167490e4e64c7e6ce366f369c67f27e9d53c6,d1206e123825e2db145843e20cfe25e17db277e4,"[]","[]","[]","[]","[]",0,0,0,0,0,15,39,=J58+K58+L58+M58+N58,=O58+P58,=((Q58/(R58+R57)))*100,,2,SQOOP-99,"[]"
2011-07-22,58,574835eb5a17400e77c316593c0ec01ba9923b4c,6da167490e4e64c7e6ce366f369c67f27e9d53c6,"[]","[]","[]","[]","[]",0,0,0,0,0,15,39,=J59+K59+L59+M59+N59,=O59+P59,=((Q59/(R59+R58)))*100,,2,SQOOP-97,"[]"
2011-07-22,59,5dd36c62da7c4bb237de73a24c9bfffaf18efee6,574835eb5a17400e77c316593c0ec01ba9923b4c,"[]","[]","[{name:com.cloudera.sqoop,added:[com.cloudera.sqoop.cli]}]","[]","[]",0,0,1,0,0,15,40,=J60+K60+L60+M60+N60,=O60+P60,=((Q60/(R60+R59)))*100,,2,SQOOP-114,"[]"
