date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2011-12-09,1,4776834185a653f5d1f5454de76017de9b2e9b32,,"[nta.conf,nta.datum,nta.catalog.exception,nta.engine.query,nta.engine.exception,nta.datum.comparator,nta.storage,nta.util,nta.catalog,nta.engine.parser,nta.engine.plan,nta.engine.utils,nta.engine,nta.engine.executor,nta.engine.plan.logical,nta.rpc,nta.engine.executor.eval,nta,nta.engine.function,nta.engine.exec,nta.common.exception,nta.common.type,nta.datum.exception]","[]","[]","[]","[]",23,0,0,0,0,23,48,=J2+K2+L2+M2+N2,=O2+P2,=((Q2/(R2+R1)))*100,,0,,"[]"
2011-12-10,2,e7cdaa0029ad7f55f227fcb61ded6e3524f3460a,4776834185a653f5d1f5454de76017de9b2e9b32,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J3+K3+L3+M3+N3,=O3+P3,=((Q3/(R3+R2)))*100,,1,TAJO-264,"[]"
2011-12-10,3,6575e9eec06ae5fa3530cc1efe907a435f7703ed,e7cdaa0029ad7f55f227fcb61ded6e3524f3460a,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J4+K4+L4+M4+N4,=O4+P4,=((Q4/(R4+R3)))*100,,0,,"[]"
2011-12-10,4,76889e8d556c73eaf0e2246614ef2330c1ba07c7,6575e9eec06ae5fa3530cc1efe907a435f7703ed,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J5+K5+L5+M5+N5,=O5+P5,=((Q5/(R5+R4)))*100,,0,,"[]"
2011-12-10,5,91e1429094160755162cde11dd11ff1b0db37770,76889e8d556c73eaf0e2246614ef2330c1ba07c7,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J6+K6+L6+M6+N6,=O6+P6,=((Q6/(R6+R5)))*100,,0,,"[]"
2011-12-10,6,8d5431185d5748e7542b5d53f6abcc69822db651,91e1429094160755162cde11dd11ff1b0db37770,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J7+K7+L7+M7+N7,=O7+P7,=((Q7/(R7+R6)))*100,,0,,"[2]"
2011-12-13,7,bbc8b2fa2955566c4563c8897802554cabd53c34,8d5431185d5748e7542b5d53f6abcc69822db651,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J8+K8+L8+M8+N8,=O8+P8,=((Q8/(R8+R7)))*100,,0,TAJO-262,"[]"
2011-12-13,8,207d1fd18214cc748767385c2a66b19af4764fc8,bbc8b2fa2955566c4563c8897802554cabd53c34,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J9+K9+L9+M9+N9,=O9+P9,=((Q9/(R9+R8)))*100,,0,,"[]"
2011-12-14,9,6df31888fb2ac052b6884e4e649e83081735586c,207d1fd18214cc748767385c2a66b19af4764fc8,"[]","[]","[]","[]","[]",0,0,0,0,0,23,48,=J10+K10+L10+M10+N10,=O10+P10,=((Q10/(R10+R9)))*100,,0,,"[3]"
2011-12-14,10,6e320103ccfcef08c5c2db74db7af31151238913,6df31888fb2ac052b6884e4e649e83081735586c,"[nta.engine.ipc]","[]","[{name:nta.engine.utils,added:[nta.engine]},{name:nta.engine,added:[nta.engine.utils,nta.engine.ipc]}]","[]","[]",1,0,3,0,0,24,51,=J11+K11+L11+M11+N11,=O11+P11,=((Q11/(R11+R10)))*100,,0,TAJO-269,"[]"
2011-12-15,11,3bca2932cd80c448973967025692465681d69a0f,6e320103ccfcef08c5c2db74db7af31151238913,"[]","[]","[]","[]","[]",0,0,0,0,0,24,51,=J12+K12+L12+M12+N12,=O12+P12,=((Q12/(R12+R11)))*100,,0,,"[4]"
2011-12-15,12,222ba2077fa6cc6c833daffe5b3bff4087b85d43,3bca2932cd80c448973967025692465681d69a0f,"[nta.storage.exception]","[nta.engine.ipc]","[{name:nta.storage,added:[nta.storage.exception]}]","[{name:nta.engine.utils,removed:[nta.engine]},{name:nta.engine,removed:[nta.engine.utils,nta.engine.ipc]}]","[]",1,1,1,3,0,24,49,=J13+K13+L13+M13+N13,=O13+P13,=((Q13/(R13+R12)))*100,,0,TAJO-265,"[]"
2011-12-15,13,95d80b93b714a91ce3cb30694fe93e0cd758550d,222ba2077fa6cc6c833daffe5b3bff4087b85d43,"[]","[]","[]","[]","[]",0,0,0,0,0,24,49,=J14+K14+L14+M14+N14,=O14+P14,=((Q14/(R14+R13)))*100,,0,TAJO-271,"[]"
2011-12-15,14,b7ecc79e6b33afff794d7c556943aa815ad4c481,95d80b93b714a91ce3cb30694fe93e0cd758550d,"[]","[]","[]","[]","[]",0,0,0,0,0,24,49,=J15+K15+L15+M15+N15,=O15+P15,=((Q15/(R15+R14)))*100,,0,,"[]"
2011-12-15,15,38f20434bfbd54b6981126b78d143b97750e3d53,b7ecc79e6b33afff794d7c556943aa815ad4c481,"[nta.engine.ipc]","[]","[{name:nta.engine.utils,added:[nta.engine]},{name:nta.engine,added:[nta.engine.utils,nta.engine.ipc]}]","[]","[]",1,0,3,0,0,25,52,=J16+K16+L16+M16+N16,=O16+P16,=((Q16/(R16+R15)))*100,,0,,"[6]"
2011-12-15,16,1e7f96a60c9707826b6c77ae4c92515f7b494b45,38f20434bfbd54b6981126b78d143b97750e3d53,"[]","[]","[{name:nta.engine.ipc,added:[nta.engine]}]","[]","[]",0,0,1,0,0,25,53,=J17+K17+L17+M17+N17,=O17+P17,=((Q17/(R17+R16)))*100,,0,TAJO-273,"[]"
2011-12-16,17,27070b0be07f6ad463f6d08c532bf4dce082a553,1e7f96a60c9707826b6c77ae4c92515f7b494b45,"[]","[]","[]","[]","[]",0,0,0,0,0,25,53,=J18+K18+L18+M18+N18,=O18+P18,=((Q18/(R18+R17)))*100,,0,,"[8]"
2011-12-16,18,143c865ec00ee3bb4008b4507aa7278f44d31706,27070b0be07f6ad463f6d08c532bf4dce082a553,"[nta.engine.zookeeper]","[]","[]","[]","[]",1,0,0,0,0,26,53,=J19+K19+L19+M19+N19,=O19+P19,=((Q19/(R19+R18)))*100,,0,TAJO-276,"[]"
2011-12-18,19,752ab5a95e6c1cc42b32c56f680d25d2983ed758,143c865ec00ee3bb4008b4507aa7278f44d31706,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J20+K20+L20+M20+N20,=O20+P20,=((Q20/(R20+R19)))*100,,2,,"[10]"
2011-12-18,20,cfbcfdee737f8ba72d5a8065b542dee153418509,752ab5a95e6c1cc42b32c56f680d25d2983ed758,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J21+K21+L21+M21+N21,=O21+P21,=((Q21/(R21+R20)))*100,,0,TAJO-263,"[]"
2011-12-18,21,5c451afc79937345882773ec1537fb804341a391,cfbcfdee737f8ba72d5a8065b542dee153418509,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J22+K22+L22+M22+N22,=O22+P22,=((Q22/(R22+R21)))*100,,0,TAJO-263,"[]"
2011-12-18,22,e76104e1977c6df3005a90cf48445a7e1598fb36,5c451afc79937345882773ec1537fb804341a391,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J23+K23+L23+M23+N23,=O23+P23,=((Q23/(R23+R22)))*100,,0,,"[13]"
2011-12-18,23,8916d1ec3df945ffe820b431b0de65489f200238,e76104e1977c6df3005a90cf48445a7e1598fb36,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J24+K24+L24+M24+N24,=O24+P24,=((Q24/(R24+R23)))*100,,1,TAJO-226,"[]"
2011-12-18,24,6b1513ac7d9ea93472e76e91565c1d9f22a994ec,8916d1ec3df945ffe820b431b0de65489f200238,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J25+K25+L25+M25+N25,=O25+P25,=((Q25/(R25+R24)))*100,,0,,"[14]"
2011-12-22,25,3fc3cecb79ce5763e65cbc4cb1ad9f52f507c820,6b1513ac7d9ea93472e76e91565c1d9f22a994ec,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J26+K26+L26+M26+N26,=O26+P26,=((Q26/(R26+R25)))*100,,1,,"[15]"
2011-12-22,26,65c541a898e2c54012c5f6be21973d60fafccb97,3fc3cecb79ce5763e65cbc4cb1ad9f52f507c820,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J27+K27+L27+M27+N27,=O27+P27,=((Q27/(R27+R26)))*100,,0,TAJO-285,"[]"
2011-12-22,27,995bbeee6c04a64bcfdbf5b5db41398f9a94ad88,65c541a898e2c54012c5f6be21973d60fafccb97,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J28+K28+L28+M28+N28,=O28+P28,=((Q28/(R28+R27)))*100,,0,,"[16]"
2011-12-22,28,a00ac6c4502e4361a811d8319894507f41759de2,995bbeee6c04a64bcfdbf5b5db41398f9a94ad88,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J29+K29+L29+M29+N29,=O29+P29,=((Q29/(R29+R28)))*100,,0,TAJO-286,"[]"
2011-12-23,29,1da8fef48483db928ee63aa9454e2775fa1a0215,a00ac6c4502e4361a811d8319894507f41759de2,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J30+K30+L30+M30+N30,=O30+P30,=((Q30/(R30+R29)))*100,,0,TAJO-263,"[]"
2011-12-23,30,f021bb5af7b1af24c4ea06dd4007dffc882fe567,1da8fef48483db928ee63aa9454e2775fa1a0215,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J31+K31+L31+M31+N31,=O31+P31,=((Q31/(R31+R30)))*100,,0,,"[19]"
2011-12-23,31,abdbc1121487bdce317e9be77310fe84f5dccdd8,f021bb5af7b1af24c4ea06dd4007dffc882fe567,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J32+K32+L32+M32+N32,=O32+P32,=((Q32/(R32+R31)))*100,,0,TAJO-263,"[]"
2011-12-23,32,91a0e85de52964224159657ee771969ae7770c9c,abdbc1121487bdce317e9be77310fe84f5dccdd8,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J33+K33+L33+M33+N33,=O33+P33,=((Q33/(R33+R32)))*100,,0,,"[22]"
2011-12-25,33,40a9e2848f1e4d1bea89a0cac21d0873d11d208d,91a0e85de52964224159657ee771969ae7770c9c,"[]","[]","[]","[]","[]",0,0,0,0,0,26,53,=J34+K34+L34+M34+N34,=O34+P34,=((Q34/(R34+R33)))*100,,0,TAJO-288,"[]"
2011-12-26,34,3caa32fa7f8c425b2b92f06d11653607e8c1ee8b,40a9e2848f1e4d1bea89a0cac21d0873d11d208d,"[nta.zookeeper]","[nta.engine.zookeeper]","[]","[]","[nta.zookeeper.MiniZooKeeperCluster]",1,1,0,0,1,26,54,=J35+K35+L35+M35+N35,=O35+P35,=((Q35/(R35+R34)))*100,,0,,"[23]"
2011-12-28,35,6699fc634cb750072f1e9a660489362bb65bba35,3caa32fa7f8c425b2b92f06d11653607e8c1ee8b,"[nta.engine.cluster,nta.common]","[]","[{name:nta.catalog,added:[nta.common]},{name:nta.engine,added:[nta.engine.cluster,nta.zookeeper]}]","[]","[nta.common.ProtoObject]",2,0,3,0,1,28,59,=J36+K36+L36+M36+N36,=O36+P36,=((Q36/(R36+R35)))*100,,0,TAJO-275,"[]"
2011-12-28,36,7741ae8ba5ebe646dcdf074c4c4ef965df66c443,6699fc634cb750072f1e9a660489362bb65bba35,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J37+K37+L37+M37+N37,=O37+P37,=((Q37/(R37+R36)))*100,,0,,"[24]"
2011-12-28,37,e3f5d9d6247cada146a7adbe36e36e55b82238d5,7741ae8ba5ebe646dcdf074c4c4ef965df66c443,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J38+K38+L38+M38+N38,=O38+P38,=((Q38/(R38+R37)))*100,,0,TAJO-270,"[]"
2011-12-28,38,9d425d4f7c04f2e52767eb75d7cc0c837dca7844,e3f5d9d6247cada146a7adbe36e36e55b82238d5,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J39+K39+L39+M39+N39,=O39+P39,=((Q39/(R39+R38)))*100,,0,,"[27]"
2011-12-29,39,46372c39a7d68485b226a5de5a8d33c7aa507fa8,9d425d4f7c04f2e52767eb75d7cc0c837dca7844,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J40+K40+L40+M40+N40,=O40+P40,=((Q40/(R40+R39)))*100,,0,TAJO-270,"[]"
2011-12-29,40,9d5cdd4f415f072a51a38a0eedcacbcda05d7647,46372c39a7d68485b226a5de5a8d33c7aa507fa8,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J41+K41+L41+M41+N41,=O41+P41,=((Q41/(R41+R40)))*100,,0,,"[]"
2011-12-29,41,ab3b246443003078255617f4c39d3fbfc8b3bddf,9d5cdd4f415f072a51a38a0eedcacbcda05d7647,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J42+K42+L42+M42+N42,=O42+P42,=((Q42/(R42+R41)))*100,,0,,"[]"
2011-12-29,42,6dadfa33d46e0e54d0b8abc9a2b3471d4d0a282b,ab3b246443003078255617f4c39d3fbfc8b3bddf,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J43+K43+L43+M43+N43,=O43+P43,=((Q43/(R43+R42)))*100,,0,TAJO-268,"[]"
2011-12-29,43,eea277c74cc380a725545728b4ed526b299c75e6,6dadfa33d46e0e54d0b8abc9a2b3471d4d0a282b,"[]","[]","[]","[]","[]",0,0,0,0,0,28,59,=J44+K44+L44+M44+N44,=O44+P44,=((Q44/(R44+R43)))*100,,0,TAJO-294,"[]"
2011-12-29,44,46fd6ec7396302532801972a13d7c60d6b338522,eea277c74cc380a725545728b4ed526b299c75e6,"[nta.engine.plan.global,nta.engine.ipc.protocolrecords]","[]","[]","[]","[]",2,0,0,0,0,30,60,=J45+K45+L45+M45+N45,=O45+P45,=((Q45/(R45+R44)))*100,,0,TAJO-299,"[]"
2011-12-29,45,3b32f8fdc97f8d8a1c5da1ec5663c1ef422593dd,46fd6ec7396302532801972a13d7c60d6b338522,"[]","[]","[]","[]","[]",0,0,0,0,0,30,60,=J46+K46+L46+M46+N46,=O46+P46,=((Q46/(R46+R45)))*100,,0,TAJO-299,"[]"
2011-12-29,46,c3a7ae26b1044f159383341890f37211eed50544,3b32f8fdc97f8d8a1c5da1ec5663c1ef422593dd,"[]","[]","[{name:nta.storage,added:[nta.engine.ipc.protocolrecords]}]","[]","[]",0,0,1,0,0,30,61,=J47+K47+L47+M47+N47,=O47+P47,=((Q47/(R47+R46)))*100,,0,TAJO-295,"[]"
2011-12-29,47,564eefc0e4ce5a10fcca60c538046560049e2dc8,c3a7ae26b1044f159383341890f37211eed50544,"[]","[]","[]","[]","[]",0,0,0,0,0,30,61,=J48+K48+L48+M48+N48,=O48+P48,=((Q48/(R48+R47)))*100,,0,TAJO-303,"[]"
2011-12-29,48,0dbcb8a744ce9f246208815fa98531f853a3e39c,564eefc0e4ce5a10fcca60c538046560049e2dc8,"[]","[]","[]","[]","[]",0,0,0,0,0,30,61,=J49+K49+L49+M49+N49,=O49+P49,=((Q49/(R49+R48)))*100,,0,TAJO-283,"[]"
2011-12-29,49,01c116fff53254ff20036d12b32b1481a46f216d,0dbcb8a744ce9f246208815fa98531f853a3e39c,"[]","[]","[{name:nta.catalog,added:[nta.engine.ipc.protocolrecords]}]","[]","[]",0,0,1,0,0,30,62,=J50+K50+L50+M50+N50,=O50+P50,=((Q50/(R50+R49)))*100,,1,,"[36]"
2011-12-29,50,2113c565f650c22f18c1c938c9566b904c75f59c,01c116fff53254ff20036d12b32b1481a46f216d,"[]","[]","[]","[]","[]",0,0,0,0,0,30,62,=J51+K51+L51+M51+N51,=O51+P51,=((Q51/(R51+R50)))*100,,0,,"[]"
2011-12-29,51,630449cb373337a35ce6ba6d0bd2be25ff1c3d08,2113c565f650c22f18c1c938c9566b904c75f59c,"[]","[]","[]","[]","[]",0,0,0,0,0,30,62,=J52+K52+L52+M52+N52,=O52+P52,=((Q52/(R52+R51)))*100,,0,TAJO-304,"[]"
2011-12-30,52,619e4eb9164000d874d1b3a2c22819cd87f69cdf,630449cb373337a35ce6ba6d0bd2be25ff1c3d08,"[]","[]","[]","[]","[]",0,0,0,0,0,30,62,=J53+K53+L53+M53+N53,=O53+P53,=((Q53/(R53+R52)))*100,,3,,"[39]"
2011-12-30,53,c7ff5c9c2faf3f93908a0dfe337eeea4b0995c0f,619e4eb9164000d874d1b3a2c22819cd87f69cdf,"[]","[]","[]","[]","[]",0,0,0,0,0,30,62,=J54+K54+L54+M54+N54,=O54+P54,=((Q54/(R54+R53)))*100,,0,TAJO-274,"[]"
2011-12-30,54,776676b79dfc336d95733a7d15cf6c85c337d9c9,c7ff5c9c2faf3f93908a0dfe337eeea4b0995c0f,"[]","[nta.engine.plan.global]","[{name:nta.engine.query,added:[nta.engine.ipc.protocolrecords]}]","[{name:nta.storage,removed:[nta.engine.ipc.protocolrecords]},{name:nta.catalog,removed:[nta.engine.ipc.protocolrecords]}]","[]",0,1,1,2,0,29,60,=J55+K55+L55+M55+N55,=O55+P55,=((Q55/(R55+R54)))*100,,0,TAJO-281,"[]"
2011-12-30,55,ef19d263f9d0a1310a07dbf82676d2ee72068799,776676b79dfc336d95733a7d15cf6c85c337d9c9,"[nta.engine.plan.global]","[]","[{name:nta.storage,added:[nta.engine.ipc.protocolrecords]},{name:nta.catalog,added:[nta.engine.ipc.protocolrecords]}]","[{name:nta.engine.query,removed:[nta.engine.ipc.protocolrecords]}]","[]",1,0,2,1,0,30,62,=J56+K56+L56+M56+N56,=O56+P56,=((Q56/(R56+R55)))*100,,0,,"[40]"
2011-12-30,56,01e44c6ce62da6ce2c48651d19ab2eddd1ef0d2f,ef19d263f9d0a1310a07dbf82676d2ee72068799,"[]","[]","[{name:nta.engine.query,added:[nta.engine.ipc.protocolrecords]}]","[]","[]",0,0,1,0,0,30,63,=J57+K57+L57+M57+N57,=O57+P57,=((Q57/(R57+R56)))*100,,0,,"[41]"
2011-12-30,57,ffc1761a456748b3526a67218778e4da42dce0ce,01e44c6ce62da6ce2c48651d19ab2eddd1ef0d2f,"[]","[nta.engine.ipc.protocolrecords,nta.engine.plan.global]","[]","[{name:nta.engine.query,removed:[nta.engine.ipc.protocolrecords]},{name:nta.storage,removed:[nta.engine.ipc.protocolrecords]},{name:nta.catalog,removed:[nta.engine.ipc.protocolrecords]}]","[]",0,2,0,3,0,28,59,=J58+K58+L58+M58+N58,=O58+P58,=((Q58/(R58+R57)))*100,,0,TAJO-294,"[]"
2011-12-30,58,af6ed13a1e07fff6eeb8d4c00696bfe6adf70d4b,ffc1761a456748b3526a67218778e4da42dce0ce,"[nta.engine.ipc.protocolrecords,nta.engine.plan.global]","[]","[{name:nta.engine.query,added:[nta.engine.ipc.protocolrecords]},{name:nta.storage,added:[nta.engine.ipc.protocolrecords]},{name:nta.catalog,added:[nta.engine.ipc.protocolrecords]}]","[]","[]",2,0,3,0,0,30,63,=J59+K59+L59+M59+N59,=O59+P59,=((Q59/(R59+R58)))*100,,0,,"[]"
2012-01-02,59,ac796b8586f1ceb3844dfa11623a27a8af263bf4,af6ed13a1e07fff6eeb8d4c00696bfe6adf70d4b,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J60+K60+L60+M60+N60,=O60+P60,=((Q60/(R60+R59)))*100,,0,TAJO-311,"[]"
2012-01-02,60,a75c29e532fbcbe4e17f8b16dfd453a3262a1539,ac796b8586f1ceb3844dfa11623a27a8af263bf4,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J61+K61+L61+M61+N61,=O61+P61,=((Q61/(R61+R60)))*100,,1,TAJO-305,"[]"
2012-01-04,61,a59bcf7252d8e052517e2a4aa7a55d62d8303755,a75c29e532fbcbe4e17f8b16dfd453a3262a1539,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J62+K62+L62+M62+N62,=O62+P62,=((Q62/(R62+R61)))*100,,2,TAJO-294,"[]"
2012-01-04,62,83826400f9e5a353fabc78fafccf634b53a013a6,a59bcf7252d8e052517e2a4aa7a55d62d8303755,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J63+K63+L63+M63+N63,=O63+P63,=((Q63/(R63+R62)))*100,,0,,"[47]"
2012-01-05,63,3cff4a325f12325c9d6892c9859977a6f5cc5c7b,83826400f9e5a353fabc78fafccf634b53a013a6,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J64+K64+L64+M64+N64,=O64+P64,=((Q64/(R64+R63)))*100,,0,TAJO-301,"[]"
2012-01-05,64,19f9188a725f574f7aa44ef35b4b47f23d374bcc,3cff4a325f12325c9d6892c9859977a6f5cc5c7b,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J65+K65+L65+M65+N65,=O65+P65,=((Q65/(R65+R64)))*100,,0,,"[50]"
2012-01-05,65,8b76f2f45cac7b2125bfba952a4386fa6be936bf,19f9188a725f574f7aa44ef35b4b47f23d374bcc,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J66+K66+L66+M66+N66,=O66+P66,=((Q66/(R66+R65)))*100,,0,TAJO-316,"[]"
2012-01-05,66,9b8b09b99ee863802820d155d575ac707a44c2ac,8b76f2f45cac7b2125bfba952a4386fa6be936bf,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J67+K67+L67+M67+N67,=O67+P67,=((Q67/(R67+R66)))*100,,0,,"[51]"
2012-01-05,67,572635731b9df583e9fdfd65f188854a2d4b82c0,9b8b09b99ee863802820d155d575ac707a44c2ac,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J68+K68+L68+M68+N68,=O68+P68,=((Q68/(R68+R67)))*100,,0,TAJO-317,"[]"
2012-01-05,68,510415f5a5eaaae2eef982de006a76ac846178b9,572635731b9df583e9fdfd65f188854a2d4b82c0,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J69+K69+L69+M69+N69,=O69+P69,=((Q69/(R69+R68)))*100,,1,TAJO-312,"[]"
2012-01-05,69,e089e9f1ebade05810ef778760e88fb1f99b51c9,510415f5a5eaaae2eef982de006a76ac846178b9,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J70+K70+L70+M70+N70,=O70+P70,=((Q70/(R70+R69)))*100,,0,TAJO-282,"[]"
2012-01-06,70,a94fc8987ce519056728693f76531937b472629d,e089e9f1ebade05810ef778760e88fb1f99b51c9,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J71+K71+L71+M71+N71,=O71+P71,=((Q71/(R71+R70)))*100,,0,,"[54]"
2012-01-06,71,ea140482d0c9947fa13bdffb07b1f02a4324e3d9,a94fc8987ce519056728693f76531937b472629d,"[]","[]","[]","[{name:nta.catalog,removed:[nta.storage]}]","[]",0,0,0,1,0,30,62,=J72+K72+L72+M72+N72,=O72+P72,=((Q72/(R72+R71)))*100,,0,TAJO-321,"[]"
2012-01-06,72,d73daf7fcd2240b1da0f90860d56173b84c2cb04,ea140482d0c9947fa13bdffb07b1f02a4324e3d9,"[]","[]","[]","[{name:nta.engine.exec,removed:[nta.catalog.exception]}]","[]",0,0,0,1,0,30,61,=J73+K73+L73+M73+N73,=O73+P73,=((Q73/(R73+R72)))*100,,0,TAJO-322,"[]"
2012-01-08,73,37f911050f4d8a30547bd9554fa736459bfd7860,d73daf7fcd2240b1da0f90860d56173b84c2cb04,"[]","[]","[]","[]","[]",0,0,0,0,0,30,61,=J74+K74+L74+M74+N74,=O74+P74,=((Q74/(R74+R73)))*100,,0,,"[57]"
2012-01-09,74,20d05a9aa99ed82d36c8e1916e26ed98be159587,37f911050f4d8a30547bd9554fa736459bfd7860,"[]","[]","[{name:nta.engine.utils,added:[nta.catalog]},{name:nta.engine,added:[nta.engine.ipc.protocolrecords]}]","[]","[nta.engine.utils.TableUtil]",0,0,2,0,1,30,63,=J75+K75+L75+M75+N75,=O75+P75,=((Q75/(R75+R74)))*100,,0,TAJO-326,"[]"
2012-01-09,75,b22d8a32967dae74f839140e913f28d2a71a7c0d,20d05a9aa99ed82d36c8e1916e26ed98be159587,"[]","[]","[]","[]","[]",0,0,0,0,0,30,63,=J76+K76+L76+M76+N76,=O76+P76,=((Q76/(R76+R75)))*100,,0,,"[59]"
2012-01-10,76,35f2430fd35b9eded3739e1e4ffe8593b00109a1,b22d8a32967dae74f839140e913f28d2a71a7c0d,"[]","[nta.engine.executor]","[]","[{name:nta.storage,removed:[nta.engine,nta.storage.exception]}]","[]",0,1,0,2,0,29,58,=J77+K77+L77+M77+N77,=O77+P77,=((Q77/(R77+R76)))*100,,1,TAJO-323,"[]"
2012-01-11,77,f3645cf6ae175a3907e08ea654b03e45f3372ae1,35f2430fd35b9eded3739e1e4ffe8593b00109a1,"[nta.engine.executor]","[]","[{name:nta.storage,added:[nta.engine]}]","[]","[]",1,0,1,0,0,30,62,=J78+K78+L78+M78+N78,=O78+P78,=((Q78/(R78+R77)))*100,,0,,"[]"
2012-01-11,78,c9fcf021805f640a8aafb1d2e3e0410ab14d5ead,f3645cf6ae175a3907e08ea654b03e45f3372ae1,"[]","[]","[{name:nta.engine.query,added:[nta.engine.plan.global]}]","[]","[nta.engine.query.GlobalQueryPlanner]",0,0,1,0,1,30,63,=J79+K79+L79+M79+N79,=O79+P79,=((Q79/(R79+R78)))*100,,1,,"[63]"
2012-01-11,79,38f728f90a396387e1933f656ae1f0851e4df897,c9fcf021805f640a8aafb1d2e3e0410ab14d5ead,"[]","[nta.engine.executor]","[]","[{name:nta.storage,removed:[nta.engine]}]","[]",0,1,0,1,0,29,59,=J80+K80+L80+M80+N80,=O80+P80,=((Q80/(R80+R79)))*100,,3,,"[65]"
2012-01-12,80,e38a92a307d742109d7b7d2327cf3d85204c0a1a,38f728f90a396387e1933f656ae1f0851e4df897,"[]","[]","[{name:nta.storage,added:[nta.engine,nta.storage.exception]}]","[{name:nta.engine.utils,removed:[nta.catalog]}]","[nta.storage.exception.UnsupportedFileTypeException]",0,0,2,1,1,29,60,=J81+K81+L81+M81+N81,=O81+P81,=((Q81/(R81+R80)))*100,,0,TAJO-332,"[]"
2012-01-13,81,de541b4f7411b7c7cbb4c03d8edb58e8e510da2b,e38a92a307d742109d7b7d2327cf3d85204c0a1a,"[nta.engine.exec.eval]","[nta.engine.executor.eval]","[{name:nta.engine.query,added:[nta.engine.exec.eval]},{name:nta.catalog,added:[nta.engine.exception]},{name:nta.engine.parser,added:[nta.engine.exec.eval]}]","[{name:nta.engine.query,removed:[nta.engine.executor.eval]},{name:nta.engine.parser,removed:[nta.engine.executor.eval]},{name:nta.engine.function,removed:[nta.datum]}]","[nta.engine.exec.eval.InvalidEvalException,nta.engine.exec.eval.InvalidCastException]",1,1,3,3,2,29,60,=J82+K82+L82+M82+N82,=O82+P82,=((Q82/(R82+R81)))*100,,4,,"[70]"
2012-01-14,82,8f31f5d5e650004c2f91245ad9b0bfd62855054e,de541b4f7411b7c7cbb4c03d8edb58e8e510da2b,"[]","[]","[]","[]","[]",0,0,0,0,0,29,60,=J83+K83+L83+M83+N83,=O83+P83,=((Q83/(R83+R82)))*100,,0,TAJO-341,"[]"
2012-01-15,83,0320a300d9f6919b3845c23c4688c777d22e8b76,8f31f5d5e650004c2f91245ad9b0bfd62855054e,"[]","[]","[]","[]","[]",0,0,0,0,0,29,60,=J84+K84+L84+M84+N84,=O84+P84,=((Q84/(R84+R83)))*100,,0,,"[72]"
2012-01-16,84,4d568d407e7959025d3f21ea0aded12fcc2e005a,0320a300d9f6919b3845c23c4688c777d22e8b76,"[]","[]","[]","[]","[]",0,0,0,0,0,29,60,=J85+K85+L85+M85+N85,=O85+P85,=((Q85/(R85+R84)))*100,,0,TAJO-328,"[]"
